Coding_Scheme,Code_Value,Full_Name,Shortcode,Viewport,Unit,UCUM_Unit,CID_Source
LN,8736-1,Left ventricular Cardiac output by Fick method,8736-1,,L/min,,LOINC_db
LN,8737-9,Left ventricular Cardiac output by Indicator dilution,8737-9,,L/min,,LOINC_db
LN,8738-7,Left ventricular Cardiac output by MR,8738-7,,L/min,,LOINC_db
LN,8739-5,Left ventricular Cardiac output by Nuclear blood pool,8739-5,,L/min,,LOINC_db
LN,8741-1,Left ventricular Cardiac output,8741-1,,L/min,,LOINC_db
LN,8745-2,Left ventricular Cardiac index by US 2D,8745-2,,L/min/m2,,LOINC_db
LN,8746-0,Left ventricular Cardiac index by Angiography biplane,8746-0,,L/min/m2,,LOINC_db
LN,8747-8,Left ventricular Cardiac index by Angiography single plane,8747-8,,L/min/m2,,LOINC_db
LN,8748-6,Left ventricular Cardiac index by Spiral CT,8748-6,,L/min/m2,,LOINC_db
LN,8749-4,Left ventricular Cardiac index by US.doppler,8749-4,,L/min/m2,,LOINC_db
LN,8750-2,Left ventricular Cardiac index by Fick method,8750-2,,L/min/m2,,LOINC_db
LN,8751-0,Left ventricular Cardiac index by Indicator dilution,8751-0,,L/min/m2,,LOINC_db
LN,8752-8,Left ventricular Cardiac index by MR,8752-8,,L/min/m2,,LOINC_db
LN,8753-6,Left ventricular Cardiac index by Nuclear blood pool,8753-6,,L/min/m2,,LOINC_db
LN,8755-1,Right ventricular Cardiac index by 2D echo,8755-1,,L/min/m2,,LOINC_db
LN,8756-9,Right ventricular Cardiac index by Angiography biplane,8756-9,,L/min/m2,,LOINC_db
LN,8757-7,Right ventricular Cardiac index by Angiography single plane,8757-7,,L/min/m2,,LOINC_db
LN,8758-5,Right ventricular Cardiac index by Spiral CT,8758-5,,L/min/m2,,LOINC_db
LN,8759-3,Right ventricular Cardiac index by US.doppler,8759-3,,L/min/m2,,LOINC_db
LN,8760-1,Right ventricular Cardiac index by Fick method,8760-1,,L/min/m2,,LOINC_db
LN,8761-9,Right ventricular Cardiac index by Indicator dilution,8761-9,,L/min/m2,,LOINC_db
LN,8762-7,Right ventricular Cardiac index by MR,8762-7,,L/min/m2,,LOINC_db
LN,8763-5,Right ventricular Cardiac index by Nuclear blood pool,8763-5,,L/min/m2,,LOINC_db
LN,8765-0,Left ventricular Stroke volume by 2D echo,8765-0,,mL,mL,LOINC_db
LN,8766-8,Left ventricular Stroke volume by Angiography biplane,8766-8,,mL,mL,LOINC_db
LN,8767-6,Left ventricular Stroke volume by Angiography single plane,8767-6,,mL,mL,LOINC_db
LN,8768-4,Left ventricular Stroke volume by Spiral CT,8768-4,,mL,mL,LOINC_db
LN,8769-2,Left ventricular Stroke volume by US.doppler,8769-2,,mL,mL,LOINC_db
LN,8770-0,Left ventricular Stroke volume by Fick method,8770-0,,mL,mL,LOINC_db
LN,8771-8,Left ventricular Stroke volume by Indicator dilution,8771-8,,mL,mL,LOINC_db
LN,8772-6,Left ventricular Stroke volume by MR,8772-6,,mL,mL,LOINC_db
LN,8773-4,Left ventricular Stroke volume by Nuclear blood pool,8773-4,,mL,mL,LOINC_db
LN,8775-9,Right ventricular Stroke volume by 2D echo,8775-9,,mL,mL,LOINC_db
LN,8776-7,Right ventricular Stroke volume by Angiography biplane,8776-7,,mL,mL,LOINC_db
LN,8777-5,Right ventricular Stroke volume by Angiography single plane,8777-5,,mL,mL,LOINC_db
LN,8778-3,Right ventricular Stroke volume by Spiral CT,8778-3,,mL,mL,LOINC_db
LN,8779-1,Right ventricular Stroke volume by US.doppler,8779-1,,mL,mL,LOINC_db
LN,8780-9,Right ventricular Stroke volume by Fick method,8780-9,,mL,mL,LOINC_db
LN,8781-7,Right ventricular Stroke volume by Indicator dilution,8781-7,,mL,mL,LOINC_db
LN,8782-5,Right ventricular Stroke volume by MR,8782-5,,mL,mL,LOINC_db
LN,8783-3,Right ventricular Stroke volume by Nuclear blood pool,8783-3,,mL,mL,LOINC_db
LN,87837-1,CTA Aortic valve W contrast IV,87837-1,,nan,,LOINC_db
LN,8785-8,Left ventricular Stroke volume index by 2D echo,8785-8,,mL,mL,LOINC_db
LN,8786-6,Left ventricular Stroke volume index by Angiography biplane,8786-6,,mL,mL,LOINC_db
LN,8787-4,Left ventricular Stroke volume index by Angiography single plane,8787-4,,mL,mL,LOINC_db
LN,8788-2,Left ventricular Stroke volume index by Spiral CT,8788-2,,mL,mL,LOINC_db
LN,8789-0,Left ventricular Stroke volume index by US.doppler,8789-0,,mL,mL,LOINC_db
LN,8790-8,Left ventricular Stroke volume index by Fick method,8790-8,,mL,mL,LOINC_db
LN,8791-6,Left ventricular Stroke volume index by Indicator dilution,8791-6,,mL,mL,LOINC_db
LN,8792-4,Left ventricular Stroke volume index by MR,8792-4,,mL,mL,LOINC_db
LN,8793-2,Left ventricular Stroke volume index by Nuclear blood pool,8793-2,,mL,mL,LOINC_db
LN,87939-5,Bacteria identified in Pericardial fluid by Anaerobe culture,87939-5,,nan,,LOINC_db
LN,8795-7,Right ventricular Stroke volume index by 2D echo,8795-7,,mL,mL,LOINC_db
LN,8796-5,Right ventricular Stroke volume index by Angiography biplane,8796-5,,mL,mL,LOINC_db
LN,8797-3,Right ventricular Stroke volume index by Angiography single plane,8797-3,,mL,mL,LOINC_db
LN,87977-5,Fungus identified in Pericardial fluid by Culture,87977-5,,nan,,LOINC_db
LN,8798-1,Right ventricular Stroke volume index by Spiral CT,8798-1,,nan,,LOINC_db
LN,8799-9,Right ventricular Stroke volume index by US.doppler,8799-9,,nan,,LOINC_db
LN,88003-9,TOAST Classification of subtypes of acute ischemic stroke,88003-9,,nan,,LOINC_db
LN,8800-5,Right ventricular Stroke volume index by Fick method,8800-5,,nan,,LOINC_db
LN,8801-3,Right ventricular Stroke volume index by Indicator dilution,8801-3,,nan,,LOINC_db
LN,88020-3,Functional capacity NYHA,88020-3,,nan,,LOINC_db
LN,8802-1,Right ventricular Stroke volume index by MR,8802-1,,nan,,LOINC_db
LN,88021-1,Objective assessment of cardiovascular disease NYHA,88021-1,,nan,,LOINC_db
LN,8803-9,Right ventricular Stroke volume index by Nuclear blood pool,8803-9,,nan,,LOINC_db
LN,8804-7,Right ventricular Stroke volume index by Nuclear.myocardial,8804-7,,nan,,LOINC_db
LN,8806-2,Left ventricular Ejection fraction by 2D echo,8806-2,,%,%,LOINC_db
LN,88065-8,Time of defibrillation,88065-8,,{clock_time},,LOINC_db
LN,8807-0,Left ventricular Ejection fraction by 2D echo.visual estimate,8807-0,,%,%,LOINC_db
LN,8808-8,Left ventricular Ejection fraction by Cardiac angiogram,8808-8,,%,%,LOINC_db
LN,8809-6,Left ventricular Ejection fraction by Cardiac angiogram.visual estimate,8809-6,,%,%,LOINC_db
LN,88101-1,CPR stop time,88101-1,,{clock_time},,LOINC_db
LN,88102-9,Provider [Type] who performed CPR,88102-9,,nan,,LOINC_db
LN,88103-7,CPR was being given on arrival at destination,88103-7,,nan,,LOINC_db
LN,8810-4,Left ventricular Ejection fraction by Spiral CT,8810-4,,%,%,LOINC_db
LN,8811-2,Left ventricular Ejection fraction by MR,8811-2,,%,%,LOINC_db
LN,8812-0,Left ventricular Ejection fraction by Nuclear blood pool,8812-0,,%,%,LOINC_db
LN,8813-8,Right ventricular Ejection fraction by 2D echo,8813-8,,%,%,LOINC_db
LN,88145-8,Microscopic observation [Identifier] in Pericardial fluid by Acid fast stain,88145-8,,nan,,LOINC_db
LN,8814-6,Right ventricular Ejection fraction by 2D echo.visual estimate,8814-6,,%,%,LOINC_db
LN,88147-4,Microscopic observation [Identifier] in Pericardial fluid by Gram stain,88147-4,,nan,,LOINC_db
LN,8815-3,Right ventricular Ejection fraction by Cardiac angiogram,8815-3,,%,%,LOINC_db
LN,8816-1,Right ventricular Ejection fraction by Cardiac angiogram.visual estimate,8816-1,,%,%,LOINC_db
LN,8817-9,Right ventricular Ejection fraction by Spiral CT,8817-9,,nan,,LOINC_db
LN,8818-7,Right ventricular Ejection fraction by MR,8818-7,,%,%,LOINC_db
LN,8819-5,Right ventricular Ejection fraction by Nuclear blood pool,8819-5,,nan,,LOINC_db
LN,8820-3,Ventricular Ejection fraction geometry formula,8820-3,,nan,,LOINC_db
LN,8821-1,Left ventricular End-diastolic volume by Imaging,8821-1,,mL,mL,LOINC_db
LN,8822-9,Right ventricular End-diastolic volume by Imaging,8822-9,,mL,mL,LOINC_db
LN,8823-7,Left ventricular End-systolic volume by Imaging,8823-7,,mL,mL,LOINC_db
LN,8824-5,Right ventricular End-systolic volume by Imaging,8824-5,,mL,mL,LOINC_db
LN,8825-2,Hemodynamic measurement method,8825-2,,nan,,LOINC_db
LN,8840-1,Left atrium Oxygen saturation,8840-1,,%,%,LOINC_db
LN,8841-9,Right atrium Oxygen saturation,8841-9,,%,%,LOINC_db
LN,8842-7,High right atrium Oxygen saturation,8842-7,,%,%,LOINC_db
LN,8843-5,Low right atrium Oxygen saturation,8843-5,,%,%,LOINC_db
LN,88435-3,Cardiac compression start time,88435-3,,{clock_time},,LOINC_db
LN,88438-7,CPR start time,88438-7,,{clock_time},,LOINC_db
LN,8844-3,Mid right atrium Oxygen saturation,8844-3,,%,%,LOINC_db
LN,8845-0,Left ventricular Oxygen saturation,8845-0,,%,%,LOINC_db
LN,8846-8,Right ventricular outflow tract Oxygen saturation,8846-8,,%,%,LOINC_db
LN,8847-6,Right ventricular Oxygen saturation,8847-6,,%,%,LOINC_db
LN,88537-6,Enterovirus identified in Pericardial fluid by Organism specific culture,88537-6,,nan,,LOINC_db
LN,88538-4,Enterovirus RNA [Presence] in Pericardial fluid by NAA with probe detection,88538-4,,nan,,LOINC_db
LN,8859-1,Intracardiac shunt left-right,8859-1,,L/min,,LOINC_db
LN,88596-2,Influenza virus B RNA [Presence] in Pericardial fluid by NAA with probe detection,88596-2,,nan,,LOINC_db
LN,88600-2,Influenza virus A RNA [Presence] in Pericardial fluid by NAA with probe detection,88600-2,,nan,,LOINC_db
LN,8860-9,Intracardiac shunt right-left,8860-9,,L/min,,LOINC_db
LN,8861-7,Left ventriclar Stroke work,8861-7,,g.m/m2/{beat},,LOINC_db
LN,8862-5,Right ventricular Stroke work,8862-5,,nan,,LOINC_db
LN,8863-3,Left ventricular stroke work index,8863-3,,g.m/m2/{beat},,LOINC_db
LN,8864-1,Right ventricular Stroke work index,8864-1,,g.m/m2/{beat},,LOINC_db
LN,88663-0,Type of person who performed defibrillation,88663-0,,nan,,LOINC_db
LN,88665-5,Time of return of spontaneous circulation,88665-5,,{clock_time},,LOINC_db
LN,88666-3,Number of defibrillation shocks given,88666-3,,{#},,LOINC_db
LN,88667-1,Maximum defibrillation dose [Energy],88667-1,,J,J,LOINC_db
LN,88670-5,Return of spontaneous circulation,88670-5,,nan,,LOINC_db
LN,8886-4,Heart rate method,8886-4,,nan,,LOINC_db
LN,8887-2,Type of Heart rate device,8887-2,,nan,,LOINC_db
LN,8888-0,Heart rate measure duration,8888-0,,s;min,,LOINC_db
LN,8894-8,P wave Atrium by EKG,8894-8,,nan,,LOINC_db
LN,8895-5,P wave Left atrium by EKG,8895-5,,nan,,LOINC_db
LN,8896-3,P wave Right atrium by EKG,8896-3,,nan,,LOINC_db
LN,8897-1,QRS complex Ventricles by EKG,8897-1,,nan,,LOINC_db
LN,89054-1,Circulatory assistive device(s) used [Identifier] --preoperative,89054-1,,nan,,LOINC_db
LN,89055-8,Circulatory assistive device(s) used [Identifier] --postoperative,89055-8,,nan,,LOINC_db
LN,89056-6,Circulatory assistive device(s) used [Identifier] --during surgery,89056-6,,nan,,LOINC_db
LN,89575-5,Troponin T.cardiac [Interpretation] in Serum or Plasma Qualitative by High sensitivity method,89575-5,,nan,,LOINC_db
LN,89576-3,Troponin T.cardiac panel - Serum or Plasma by High sensitivity method,89576-3,,nan,,LOINC_db
LN,89577-1,Troponin I.cardiac panel - Serum or Plasma by High sensitivity method,89577-1,,nan,,LOINC_db
LN,89578-9,Troponin I.cardiac [Interpretation] in Serum or Plasma Qualitative by High sensitivity method,89578-9,,nan,,LOINC_db
LN,89579-7,Troponin I.cardiac [Mass/volume] in Serum or Plasma by High sensitivity method,89579-7,,ng/L,,LOINC_db
LN,89609-2,CT Guidance for fluid aspiration of Pericardial space,89609-2,,nan,,LOINC_db
LN,89638-1,Nocardia sp identified in Lower respiratory specimen by Organism specific culture,89638-1,,nan,,LOINC_db
LN,89639-9,Nocardia sp identified in Implanted device by Organism specific culture,89639-9,,nan,,LOINC_db
LN,89927-8,CT Heart and aortic root WO contrast for calcium scoring + CTA W contrast IV,89927-8,,nan,,LOINC_db
LN,90267-6,Microscopic observation [Identifier] in Pericardial fluid by Giemsa stain,90267-6,,nan,,LOINC_db
LN,90271-8,Bacteria identified in Pericardial fluid by Aerobe culture,90271-8,,nan,,LOINC_db
LN,90717-0,Heart Failure+Transplant Cardiology Consult Note,90717-0,,nan,,LOINC_db
LN,91546-2,ST deviation (Maximum value during study) by EKG,91546-2,,mV,,LOINC_db
LN,91764-1,Nocardia sp identified in Aspirate by Organism specific culture,91764-1,,nan,,LOINC_db
LN,93124-6,New York Heart Association Functional Classification panel,93124-6,,nan,,LOINC_db
LN,93608-8,Left ventricular Maximum atrial contraction strain rate by US 3D,93608-8,,/s,,LOINC_db
LN,93609-6,Left ventricular Maximum circumferential atrial contraction strain rate by US 3D,93609-6,,%,%,LOINC_db
LN,93610-4,Left ventricular Maximum longitudinal atrial contraction strain rate by US 3D,93610-4,,/s,,LOINC_db
LN,93611-2,Left ventricular Maximum circumferential strain rate during early diastole by US 3D,93611-2,,/s,,LOINC_db
LN,93612-0,Left ventricular Maximum longitudinal strain rate during early diastole by US 3D,93612-0,,/s,,LOINC_db
LN,93613-8,Left ventricular Maximum circumferential strain rate during systole by US 3D,93613-8,,/s,,LOINC_db
LN,93614-6,Left ventricular Maximum longitudinal strain rate during systole by US 3D,93614-6,,/s,,LOINC_db
LN,93615-3,Left ventricular Maximum area strain by US 3D,93615-3,,%,%,LOINC_db
LN,93616-1,Left ventricular Maximum circumferential strain by US 3D,93616-1,,%,%,LOINC_db
LN,93617-9,Left ventricular Maximum longitudinal strain by US 3D,93617-9,,%,%,LOINC_db
LN,93618-7,Tricuspid valve Regurgitant volume by US.doppler+Calculated by PISA method,93618-7,,mL,mL,LOINC_db
LN,93619-5,Hepatic vein Systolic flow reversal by US.doppler,93619-5,,nan,,LOINC_db
LN,93620-3,Tricuspid valve Regurgitant blood velocity-time integral by US.doppler,93620-3,,m,m,LOINC_db
LN,93621-1,Tricuspid valve Regurgitant orifice area by US.doppler.color,93621-1,,mm2,,LOINC_db
LN,93622-9,Right ventricular Systolic time by US.doppler,93622-9,,ms,ms,LOINC_db
LN,93623-7,Main pulmonary artery Diastolic flow reversal by US.doppler,93623-7,,nan,,LOINC_db
LN,93624-5,Pulmonic valve Pressure gradient.early diastole.max by US.doppler,93624-5,,mm[Hg],,LOINC_db
LN,93625-2,Pulmonary valve Regurgitant blood flow velocity.early diastole by Ultrasound.doppler.PW,93625-2,,cm/s,cm/s,LOINC_db
LN,93626-0,Pulmonary vein Blood flow velocity.S2 wave by Ultrasound.doppler.PW,93626-0,,cm/s,cm/s,LOINC_db
LN,93627-8,Pulmonary vein Blood flow velocity.S1 wave by Ultrasound.doppler.PW,93627-8,,cm/s,cm/s,LOINC_db
LN,93628-6,Mitral valve Regurgitant blood velocity-time integral by US.doppler,93628-6,,m,m,LOINC_db
LN,93629-4,Aorta abdominal Holodiastolic flow reversal by US.doppler,93629-4,,nan,,LOINC_db
LN,93630-2,Aortic valve Regurgitant fraction by US.doppler+Calculated by PISA method,93630-2,,%,%,LOINC_db
LN,93631-0,Aortic valve Regurgitant blood velocity-time integral by US.doppler,93631-0,,cm,cm,LOINC_db
LN,93632-8,Heart Left ventricular outflow tract/Aortic valve VTI by US.doppler,93632-8,,{ratio},,LOINC_db
LN,93633-6,Heart Left ventricular outflow tract/Maximum blood flow aortic valve by US.doppler,93633-6,,{ratio},,LOINC_db
LN,93634-4,Inferior vena cava Collapse by US,93634-4,,nan,,LOINC_db
LN,93635-1,Right atrial End-systolic volume by US.2D.A4C,93635-1,,mL,mL,LOINC_db
LN,93636-9,Left atrial End-systolic volume/Body surface area [Volume/Area] by US.2D.A2C+Calc by single plane area-length method,93636-9,,mL/m2,mL/m2,LOINC_db
LN,93637-7,Left atrial End-systolic volume/Body surface area [Volume/Area] by US.2D.A4C+Calc by single plane area-length method,93637-7,,mL/m2,mL/m2,LOINC_db
LN,93638-5,Left atrial End-systolic volume/Body surface area [Volume/Area] by US.2D.A2C+Calculated by single plane method of disks,93638-5,,mL/m2,mL/m2,LOINC_db
LN,93639-3,Left atrial End-systolic volume/Body surface area [Volume/Area] by US.2D.A4C+Calculated by single plane method of disks,93639-3,,mL/m2,mL/m2,LOINC_db
LN,93640-1,Left atrial End-systolic volume by US.2D.A2C+Calc by single plane area-length method,93640-1,,mL,mL,LOINC_db
LN,93641-9,Left atrial End-systolic volume by US.2D.A4C+Calc by single plane area-length method,93641-9,,mL,mL,LOINC_db
LN,93642-7,Right ventricular outflow tract proximal Diameter by US.2D.PSAX,93642-7,,mm,mm,LOINC_db
LN,93643-5,Right ventricular Major axis diastole [Length] by US.2D.A4C,93643-5,,mm,mm,LOINC_db
LN,93644-3,Left ventricular Ejection fraction by US.2D.A2C+Calc by single plane area-length method,93644-3,,%,%,LOINC_db
LN,93645-0,Left ventricular Ejection fraction by US.2D.A4C+Calc by single plane area-length method,93645-0,,%,%,LOINC_db
LN,93646-8,Left ventricular Ejection fraction by US.2D+Calculated by biplane area-length method,93646-8,,%,%,LOINC_db
LN,93647-6,Left ventricular Cardiac output by US.2D.A2C+Calc by single plane area-length method,93647-6,,L/min,,LOINC_db
LN,93648-4,Left ventricular Cardiac output by US.2D.A4C+Calc by single plane area-length method,93648-4,,L/min,,LOINC_db
LN,93649-2,Left ventricular Cardiac output by US.2D+Calculated by biplane area-length method,93649-2,,L/min,,LOINC_db
LN,93650-0,Left ventricular Cardiac output by US.2D.A2C+Calculated by single plane method of disks,93650-0,,L/min,,LOINC_db
LN,93651-8,Left ventricular Cardiac output by US.2D.A4C+Calculated by single plane method of disks,93651-8,,L/min,,LOINC_db
LN,93652-6,Left ventricular Stroke volume by US.2D.A2C+Calc by single plane area-length method,93652-6,,mL,mL,LOINC_db
LN,93653-4,Left ventricular Stroke volume by US.2D.A4C+Calc by single plane area-length method,93653-4,,mL,mL,LOINC_db
LN,93654-2,Left ventricular Stroke volume by US.2D+Calculated by biplane area-length method,93654-2,,mL,mL,LOINC_db
LN,93655-9,Left ventricular Stroke volume by US.2D.A2C+Calculated by single plane method of disks,93655-9,,mL,mL,LOINC_db
LN,93656-7,Left ventricular Stroke volume by US.2D.A4C+Calculated by single plane method of disks,93656-7,,mL,mL,LOINC_db
LN,93657-5,Left ventricular End-systolic volume by US.2D.A2C+Calc by single plane area-length method,93657-5,,mL,mL,LOINC_db
LN,93658-3,Left ventricular End-systolic volume by US.2D.A4C+Calc by single plane area-length method,93658-3,,mL,mL,LOINC_db
LN,93659-1,Left ventricular End-systolic volume by US.2D+Calculated by biplane area-length method,93659-1,,mL,mL,LOINC_db
LN,93660-9,Left ventricular End-diastolic volume by US.2D.A2C+Calc by single plane area-length method,93660-9,,mL,mL,LOINC_db
LN,93661-7,Left ventricular End-diastolic volume by US.2D.A4C+Calc by single plane area-length method,93661-7,,mL,mL,LOINC_db
LN,93662-5,Left ventricular End-diastolic volume by US.2D+Calculated by biplane area-length method,93662-5,,mL,mL,LOINC_db
LN,93663-3,Left ventricular Sphericity index.end diastole by US,93663-3,,mm,mm,LOINC_db
LN,93664-1,Pericardial effusion by US,93664-1,,nan,,LOINC_db
LN,93665-8,Pulmonary valve Regurgitant blood flow pressure half-time by US.doppler,93665-8,,ms,ms,LOINC_db
LN,93754-0,Encephalomyocarditis virus RNA [Cycle Threshold #] in Specimen by NAA with probe detection,93754-0,,{Ct_value},,LOINC_db
LN,93956-1,Heart Failure+Transplant Cardiology Letter,93956-1,,nan,,LOINC_db
LN,93959-5,Heart Failure+Transplant Cardiology Diagnostic Study Note,93959-5,,nan,,LOINC_db
LN,94147-6,Mitral valve B-bump by US.M-mode,94147-6,,nan,,LOINC_db
LN,94148-4,Descending thoracic aorta Holodiastolic flow reversal by US.doppler,94148-4,,nan,,LOINC_db
LN,94517-0,Clinical Cardiac Electrophysiology Discharge Summary,94517-0,,nan,,LOINC_db
LN,94518-8,Clinical Cardiac Electrophysiology Progress Note,94518-8,,nan,,LOINC_db
LN,95548-4,Cardiovascular disease 10Y risk goal based on ACC-AHA Pooled Cohort by Goff 2013,95548-4,,%,%,LOINC_db
LN,95549-2,Cardiovascular disease lifetime risk [Likelihood] ACC-AHA Pooled Cohort by Goff 2013,95549-2,,%,%,LOINC_db
LN,95923-9,MR Heart W stress and W contrast IV,95923-9,,nan,,LOINC_db
LN,95934-6,Left ventricular Volume by estimated by US,95934-6,,nan,,LOINC_db
LN,95935-3,Right ventricular Volume by estimated by US,95935-3,,nan,,LOINC_db
LN,95936-1,Right ventricular Contractility by estimated by US,95936-1,,nan,,LOINC_db
LN,96149-0,Cardiothoracic Surgery Evaluation Note,96149-0,,nan,,LOINC_db
LN,97577-1,Heart Failure+Transplant Cardiology Progress Note,97577-1,,nan,,LOINC_db
LN,97672-0,Interventional Cardiology History and Physical Note,97672-0,,nan,,LOINC_db
LN,97689-4,Interventional Cardiology Evaluation Note,97689-4,,nan,,LOINC_db
LN,97690-2,Interventional Cardiology Discharge Summary,97690-2,,nan,,LOINC_db
